DATAFILE  1
          XY
                                                                                
   500 rho dist x y z                                                           
  0.38207E-03  0.22846E+01  0.16627E-15  0.16627E-15  0.27154E+01
  0.36787E-03  0.22946E+01  0.16566E-15  0.16566E-15  0.27054E+01
  0.35420E-03  0.23046E+01  0.16505E-15  0.16505E-15  0.26954E+01
  0.34103E-03  0.23146E+01  0.16443E-15  0.16443E-15  0.26854E+01
  0.32836E-03  0.23246E+01  0.16382E-15  0.16382E-15  0.26753E+01
  0.31616E-03  0.23347E+01  0.16320E-15  0.16320E-15  0.26653E+01
  0.30441E-03  0.23447E+01  0.16259E-15  0.16259E-15  0.26553E+01
  0.29310E-03  0.23547E+01  0.16198E-15  0.16198E-15  0.26453E+01
  0.28220E-03  0.23647E+01  0.16136E-15  0.16136E-15  0.26353E+01
  0.27172E-03  0.23747E+01  0.16075E-15  0.16075E-15  0.26252E+01
  0.26162E-03  0.23848E+01  0.16014E-15  0.16014E-15  0.26152E+01
  0.25190E-03  0.23948E+01  0.15952E-15  0.15952E-15  0.26052E+01
  0.24254E-03  0.24048E+01  0.15891E-15  0.15891E-15  0.25952E+01
  0.23352E-03  0.24148E+01  0.15830E-15  0.15830E-15  0.25852E+01
  0.22484E-03  0.24248E+01  0.15768E-15  0.15768E-15  0.25751E+01
  0.21649E-03  0.24349E+01  0.15707E-15  0.15707E-15  0.25651E+01
  0.20844E-03  0.24449E+01  0.15646E-15  0.15646E-15  0.25551E+01
  0.20070E-03  0.24549E+01  0.15584E-15  0.15584E-15  0.25451E+01
  0.19324E-03  0.24649E+01  0.15523E-15  0.15523E-15  0.25351E+01
  0.18606E-03  0.24749E+01  0.15461E-15  0.15461E-15  0.25250E+01
  0.17914E-03  0.24850E+01  0.15400E-15  0.15400E-15  0.25150E+01
  0.17249E-03  0.24950E+01  0.15339E-15  0.15339E-15  0.25050E+01
  0.16608E-03  0.25050E+01  0.15277E-15  0.15277E-15  0.24950E+01
  0.15990E-03  0.25150E+01  0.15216E-15  0.15216E-15  0.24850E+01
